subject;variables.currentgroupnumber;blockcode;blocknum;trialcode;trialnum;response;correct;latency;stimulusnumber1;stimulusitem1;stimulusnumber2;stimulusitem2;stimulusnumber3;stimulusitem3;sdlatency;percentcorrect;meanlatency
76;2;gefühlsfb;11;gefühlsfb;9;4;0;3050;9;...begeistert;0;0;0;0;1545,90492197217;0;2996,55555555556
76;2;gefühlsfb;11;gefühlsfb;10;1;0;2217;10;...wütend;0;0;0;0;1478,19380777127;0;2918,6
76;2;gefühlsfb;11;gefühlsfb;11;1;0;1400;11;...erschreckt;0;0;0;0;1475,19519817795;0;2780,54545454545
76;2;gefühlsfb;11;gefühlsfb;12;1;0;1015;12;...schuldig;0;0;0;0;1496,03709593855;0;2633,41666666667
76;2;frabo;12;frabo;1;7;0;5121;1;Das Verhältnis von Deutschen und Juden ist nach wie vor von der Vergangenheit geprägt.;0;0;0;0;0;0;5121
76;2;frabo;12;frabo;2;4;0;13371;2;Reparationsforderungen an Deutschland nützen oft gar nicht mehr den Opfern, sondern einer Holocaust-Industrie von findigen Anwälten.;0;0;0;0;5833,63094478902;0;9246
76;2;frabo;12;frabo;3;7;0;6431;3;Ich bedauere die Dinge, die die Deutschen den Juden in der Vergangenheit angetan haben.;0;0;0;0;4433,62530366892;0;8307,66666666667
76;2;frabo;12;frabo;4;1;0;4568;4;Durch ihr Verhalten sind die Juden an ihren Verfolgungen mitschuldig.;0;0;0;0;4074,42825232367;0;7372,75
76;2;frabo;12;frabo;5;5;0;6155;5;Ich habe das Bedürfnis, mich persönlich - und wenn es auch nur im Kleinen ist - für eine Entschädigung der Juden einzusetzen.;0;0;0;0;3570,33712693914;0;7129,2
76;2;frabo;12;frabo;6;1;0;4420;6;Juden haben zu viel Kontrolle und Einfluss an der Wall Street.;0;0;0;0;3379,5176973448;0;6677,66666666667
76;2;frabo;12;frabo;7;2;0;6487;7;Man kann für gewöhnlich am Aussehen erkennen, ob jemand Jude ist.;0;0;0;0;3085,90504591132;0;6650,42857142857
76;2;frabo;12;frabo;8;6;0;5753;8;So etwas wie Schuld für die Dinge, die Deutsche den Juden angetan haben, habe ich auch schon einmal empfunden.;0;0;0;0;2874,55749389611;0;6538,25
76;2;frabo;12;frabo;9;1;0;5204;9;Die Juden besitzen wieder zu viel Macht und Einfluss in der Welt.;0;0;0;0;2725,43542392771;0;6390
76;2;frabo;12;frabo;10;2;0;9822;10;Heute sollte man nicht mehr soviel über den Holocaust reden, sondern einen Schlussstrich unter die Vergangenheit ziehen.;0;0;0;0;2789,35969554145;0;6733,2
76;2;frabo;12;frabo;11;2;0;5985;11;Es reizt mich nicht besonders, Juden einmal persönlich kennen zu lernen.;0;0;0;0;2655,8173814546;0;6665,18181818182
76;2;frabo;12;frabo;12;6;0;7545;12;Die Deutschen mussten während des 2. Weltkriegs auch mehr als genug leiden.;0;0;0;0;2544,92780751332;0;6738,5
76;2;frabo;12;frabo;13;5;0;9270;13;Dass die Juden ebenso ein Volk von Tätern sind wie andere, halte ich für unbestreitbar.;0;0;0;0;2535,72416197839;0;6933,23076923077
76;2;frabo;12;frabo;14;5;0;4855;14;Sollte sich eine Möglichkeit ergeben, einmal in direkten Kontakt mit Vertretern des Judentums zu treten, werde ich sie wahrnehmen.;0;0;0;0;2498,758220168;0;6784,78571428571
76;2;frabo;12;frabo;15;2;0;6160;15;Ich fühle mich schuldig für die negativen Dinge, die meine deutschen Vorfahren den Juden angetan haben.;0;0;0;0;2413,26154128944;0;6743,13333333333
76;2;frabo;12;frabo;16;2;0;4455;16;Die deutschen Juden fühlen sich stärker mit Israel als mit Deutschland verbunden.;0;0;0;0;2400,58284242251;0;6600,125
76;2;frabo;12;frabo;17;1;0;5671;17;Bei der Politik, die Israel macht, kann ich gut verstehen, dass man etwas gegen Juden hat.;0;0;0;0;2335,25242526496;0;6545,47058823529
76;2;frabo;12;frabo;18;3;0;7337;18;Ich kann mich leicht schuldig fühlen für die negativen Folgen, die durch Deutsche veranlasst wurden.;0;0;0;0;2273,19643369063;0;6589,44444444444
76;2;frabo;12;frabo;19;1;0;3756;19;Ich kann es mir nicht gut vorstellen, jüdische Freunde zu haben.;0;0;0;0;2302,80063914046;0;6440,31578947368
76;2;frabo;12;frabo;20;5;0;5734;20;Ich ärgere mich darüber, dass den Deutschen auch heute noch die Verbrechen an Juden vorgehalten werden.;0;0;0;0;2246,9391109732;0;6405
76;2;frabo;12;frabo;21;4;0;5366;21;Wir sollten uns lieber gegenwärtigen Problemen widmen als Ereignissen, die mehr als 60 Jahre vergangen sind.;0;0;0;0;2201,75029508452;0;6355,52380952381
76;2;frabo;12;frabo;22;3;0;6484;22;Die Juden sollten aufhören, sich ständig darüber zu beschweren, was ihnen in Nazi-Deutschland widerfahren ist.;0;0;0;0;2148,86285643304;0;6361,36363636364
76;2;frabo;12;frabo;23;7;0;3888;23;Ich bedauere die verletzenden Taten der Deutschen gegenüber den Juden.;0;0;0;0;2161,87409548824;0;6253,82608695652
76;2;frabo;12;frabo;24;4;0;2847;24;Juden haben viel zum deutschen kulturellen Leben beigetragen.;0;0;0;0;2225,78029917991;0;6111,875
76;2;frabo;12;frabo;25;6;0;4762;25;Sollte die von mir präferierte Partei einen Kandidaten nominieren, der Jude ist, wäre ich damit einverstanden, dass ein Jude deutscher Kanzler wird.;0;0;0;0;2195,57821389568;0;6057,88
76;2;frabo;12;frabo;26;7;0;4260;26;Ich bedauere die Verbrechen am jüdischen Volk durch Deutsche zutiefst.;0;0;0;0;2179,92274280888;0;5988,73076923077
76;2;frabo;12;frabo;27;5;0;8317;27;Die Juden hierzulande interessieren sich mehr für deutsche als für israelische Angelegenheiten.;0;0;0;0;2184,04745090538;0;6074,96296296296
76;2;frabo;12;frabo;28;5;0;5419;28;Es macht mich wütend, dass die Vertreibung der Deutschen und Bombardierung deutscher Städte immer als kleineres Verbrechen angesehen wird.;0;0;0;0;2146,80266101566;0;6051,53571428571
76;2;frabo;12;frabo;29;5;0;3257;29;Ich würde gerne meinen Teil dazu beitragen, die gesellschaftliche Isolierung von Juden zu durchbrechen.;0;0;0;0;2171,04899051399;0;5955,1724137931
76;2;frabo;12;frabo;30;6;0;5405;30;Juden sind warme und freundliche Menschen.;0;0;0;0;2135,65223959936;0;5936,83333333333
76;2;frabo;12;frabo;31;2;0;4172;31;Ich bin es leid, immer wieder von den deutschen Verbrechen an den Juden zu hören.;0;0;0;0;2123,5463161865;0;5879,90322580645
76;2;frabo;12;frabo;32;6;0;5000;32;Ich sehe keine Notwendigkeit, den Schaden auszugleichen, der dem jüdischen Volk zugefügt wurde.;0;0;0;0;2094,79773231558;0;5852,40625
76;2;frabo;12;frabo;33;7;0;4229;33;Bei der Auseinandersetzung mit der Verfolgung der Juden überkommt mich ein intensives Gefühl des Bedauerns.;0;0;0;0;2081,08362334349;0;5803,21212121212
76;2;frabo;12;frabo;34;2;0;4427;34;Was der Staat Israel heute mit den Palästinensern macht, ist im Prinzip auch nichts anderes als das, was die Nazis im Dritten Reich mit den Juden gemacht haben.;0;0;0;0;2062,85580672102;0;5762,73529411765
76;2;frabo;12;frabo;35;2;0;6206;35;Juden sorgen mit ihren Ideen immer für Unfrieden.;0;0;0;0;2033,67397468083;0;5775,4
76;2;frabo;12;frabo;36;1;0;4183;36;Wenn ich an den Völkermord an den Juden denke, so überkommt mich keinerlei Gefühl von Schuld.;0;0;0;0;2021,90514826275;0;5731,16666666667
76;2;frabo;12;frabo;37;2;0;4943;37;Viele Juden versuchen, aus der Vergangenheit des Dritten Reiches heute ihren Vorteil zu ziehen.;0;0;0;0;1997,8316879691;0;5709,86486486487
76;2;frabo;12;frabo;38;1;0;6129;38;Ich empfinde kein großes Bedauern, wenn ich an die Diskriminierung und Verfolgung der Juden durch Deutsche denke.;0;0;0;0;1971,82165452884;0;5720,89473684211
76;2;frabo;12;frabo;39;2;0;3246;39;Juden haben zu viel Einfluss auf die öffentliche Meinung in diesem Land.;0;0;0;0;1985,65270715055;0;5657,4358974359
76;2;frabo;12;frabo;40;6;0;5427;40;Ich denke nicht, dass ich dafür verantwortlich bin, für den durch Deutsche an Juden angerichteten Schaden Wiedergutmachung zu leisten.;0;0;0;0;1960,3689263922;0;5651,675
76;2;frabo;12;frabo;41;4;0;3471;41;Juden werden in Deutschland als unantastbare Moralinstitution gesehen.;0;0;0;0;1965,43993958034;0;5598,48780487805
76;2;frabo;12;frabo;42;1;0;4240;42;Durch die israelische Politik werden mir die Juden immer unsympathischer.;0;0;0;0;1952,60748208494;0;5566,14285714286
76;2;frabo;12;frabo;43;5;0;5205;43;Ich möchte das jüdische Volk für das Leid, das ihnen durch Deutsche widerfahren ist, entschädigen.;0;0;0;0;1930,00805689193;0;5557,74418604651
76;2;frabo;12;frabo;44;4;0;4293;44;Israel führt einen Vernichtungskrieg gegen die Palästinenser.;0;0;0;0;1916,93996703321;0;5529
76;2;frabo;12;frabo;45;4;0;7060;45;Die Juden nutzen die Erinnerung an den Holocaust heute für ihren eigenen Vorteil aus.;0;0;0;0;1908,72519914696;0;5563,02222222222
76;2;frabo;12;frabo;46;2;0;4838;46;Ich glaube, dass ich den Schaden, der den Juden durch die Deutschen zugefügt wurde, wieder reparieren sollte.;0;0;0;0;1890,42283847095;0;5547,26086956522
76;2;frabo;12;frabo;47;2;0;5875;47;Manchmal habe ich das Gefühl, dass die Juden unser schlechtes Gewissen ausnutzen.;0;0;0;0;1870,37290181915;0;5554,23404255319
76;2;frabo;12;frabo;48;4;0;5970;48;Oft wird zu viel auf jüdisches Leid im 2. Weltkrieg geschaut und vergessen, dass es auch andere Opfer gab.;0;0;0;0;1851,34120721011;0;5562,89583333333
76;2;frabo;12;frabo;49;1;0;3889;49;Ich habe selber persönlichen Kontakt mit jüdischen Menschen.;0;0;0;0;1847,49585898848;0;5528,73469387755
76;2;mc2;13;mc2;1;2;1;9082;1;Bitte erinnern Sie sich kurz an den einleitenden Text. Wurde dort auf heute noch anhaltende Folgen für die Opfer hingewiesen?;0;0;0;0;0;100;9082
77;1;intro;1;intro;1;57;0;618187;1;humfak_leiste.jpg;1; ;1; ;0;0;618187
77;1;intro;1;baseline;2;0;0;119700;1;Bitte warten Sie einen Moment.  Nach 2 Minuten geht es automatisch weiter.;0;0;0;0;352483,538033339;0;368943,5
77;1;code;2;sex;3;2;0;1805;1;Bitte geben Sie Ihr Geschlecht an;0;0;0;0;19349,2641806693;33;13660,6666666667
77;1;prime_instr;3;pre_prime;1;25;0;10125;1;Bitte melden Sie sich jetzt bei der Versuchsleiterin. Diese wird dann diesen Untersuchungsabschnitt starten.;0;0;0;0;0;0;10125
77;1;prime_instr;3;pre_prime_interval;2;0;0;9700;1;Bitte warten Sie einen Moment. Es geht gleich weiter...;0;0;0;0;300,520382004283;0;9912,5
77;1;primefolgen;4;gedanken_instr;1;57;0;98978;1;Bitte formulieren Sie in Stichworten kurz Gedanken, die Ihnen beim Lesen des Textes gekommen sind.   Verwenden Sie dazu den bereitgelegten Zettel und Stift.  Wenn Sie damit fertig sind, drücken Sie eine beliebige Taste, um fortzufahren.;0;0;0;0;0;0;98978
77;1;ipanat1;5;ipanat1;1;4;0;7769;1;Freude;0;0;0;0;0;0;7769
77;1;ipanat1;5;ipanat1;2;3;0;12806;2;Ärger;0;0;0;0;3561,69685683664;0;10287,5
77;1;ipanat1;5;ipanat1;3;2;0;6251;3;Angst;0;0;0;0;3431,31942552715;0;8942
77;1;ipanat1;5;ipanat1;4;2;0;3472;4;Scham;0;0;0;0;3915,29398640766;0;7574,5
77;1;ipanat1;5;ipanat1;5;5;0;3494;5;Gute Laune;0;0;0;0;3850,6157040141;0;6758,4
77;1;ipanat1;5;ipanat1;6;3;0;3284;6;Gereiztheit;0;0;0;0;3724,74190604754;0;6179,33333333333
77;1;ipanat1;5;ipanat1;7;2;0;2744;7;Furcht;0;0;0;0;3639,6908228192;0;5688,57142857143
77;1;ipanat1;5;ipanat1;8;2;0;1565;8;Bedauern;0;0;0;0;3671,55974786505;0;5173,125
77;1;ipanat1;5;ipanat1;9;5;0;1862;9;Begeisterung;0;0;0;0;3607,4200191334;0;4805,22222222222
77;1;ipanat1;5;ipanat1;10;2;0;2415;10;Wut;0;0;0;0;3484,08571778722;0;4566,2
77;1;ipanat1;5;ipanat1;11;2;0;1005;11;Schrecken;0;0;0;0;3475,3259232376;0;4242,45454545455
77;1;ipanat1;5;ipanat1;12;2;0;1466;12;Schuldgefühl;0;0;0;0;3409,14826628517;0;4011,08333333333
77;1;ipanat2;6;ipanat2;1;6;0;12907;1;Freude;0;0;0;0;0;0;12907
77;1;ipanat2;6;ipanat2;2;2;0;2391;2;Ärger;0;0;0;0;7435,93491095773;0;7649
77;1;ipanat2;6;ipanat2;3;2;0;1273;3;Angst;0;0;0;0;6418,54261755216;0;5523,66666666667
77;1;ipanat2;6;ipanat2;4;2;0;1022;4;Scham;0;0;0;0;5703,62839924435;0;4398,25
77;1;ipanat2;6;ipanat2;5;5;0;1540;5;Gute Laune;0;0;0;0;5102,20063306021;0;3826,6
77;1;ipanat2;6;ipanat2;6;2;0;3082;6;Gereiztheit;0;0;0;0;4573,66001141318;0;3702,5
77;1;ipanat2;6;ipanat2;7;2;0;1335;7;Furcht;0;0;0;0;4269,97586699994;0;3364,28571428571
77;1;ipanat2;6;ipanat2;8;4;0;2301;8;Bedauern;0;0;0;0;3971,06351129194;0;3231,375
77;1;ipanat2;6;ipanat2;9;6;0;4287;9;Begeisterung;0;0;0;0;3731,2187352124;0;3348,66666666667
77;1;ipanat2;6;ipanat2;10;2;0;1341;10;Wut;0;0;0;0;3574,65769767618;0;3147,9
77;1;ipanat2;6;ipanat2;11;2;0;724;11;Schrecken;0;0;0;0;3469,07441152929;0;2927,54545454545
77;1;ipanat2;6;ipanat2;12;2;0;784;12;Schuldgefühl;0;0;0;0;3365,01601936842;0;2748,91666666667
77;1;ipanat3;7;ipanat3;1;3;0;7640;1;Freude;0;0;0;0;0;0;7640
77;1;ipanat3;7;ipanat3;2;3;0;2069;2;Ärger;0;0;0;0;3939,29187799026;0;4854,5
77;1;ipanat3;7;ipanat3;3;3;0;1607;3;Angst;0;0;0;0;3357,74165176536;0;3772
77;1;ipanat3;7;ipanat3;4;4;0;2161;4;Scham;0;0;0;0;2857,46675396233;0;3369,25
77;1;ipanat3;7;ipanat3;5;3;0;1596;5;Gute Laune;0;0;0;0;2598,59968059723;0;3014,6
77;1;ipanat3;7;ipanat3;6;3;0;1329;6;Gereiztheit;0;0;0;0;2423,98792626256;0;2733,66666666667
77;1;ipanat3;7;ipanat3;7;3;0;3003;7;Furcht;0;0;0;0;2215,1284709599;0;2772,14285714286
77;1;ipanat3;7;ipanat3;8;5;0;2188;8;Bedauern;0;0;0;0;2061,18325500531;0;2699,125
77;1;ipanat3;7;ipanat3;9;3;0;1663;9;Begeisterung;0;0;0;0;1958,74979259731;0;2584
77;1;ipanat3;7;ipanat3;10;3;0;739;10;Wut;0;0;0;0;1936,69903874264;0;2399,5
77;1;ipanat3;7;ipanat3;11;3;0;1424;11;Schrecken;0;0;0;0;1860,70738259307;0;2310,81818181818
77;1;ipanat3;7;ipanat3;12;4;0;2317;12;Schuldgefühl;0;0;0;0;1774,11577634572;0;2311,33333333333
77;1;ipanat4;8;ipanat4;1;3;0;6607;1;Freude;0;0;0;0;0;0;6607
77;1;ipanat4;8;ipanat4;2;3;0;2286;2;Ärger;0;0;0;0;3055,40840150707;0;4446,5
77;1;ipanat4;8;ipanat4;3;3;0;915;3;Angst;0;0;0;0;2970,67741993865;0;3269,33333333333
77;1;ipanat4;8;ipanat4;4;4;0;3612;4;Scham;0;0;0;0;2431,59165979817;0;3355
77;1;ipanat4;8;ipanat4;5;3;0;1453;5;Gute Laune;0;0;0;0;2271,12291609239;0;2974,6
77;1;ipanat4;8;ipanat4;6;3;0;2239;6;Gereiztheit;0;0;0;0;2053,43224869972;0;2852
77;1;ipanat4;8;ipanat4;7;3;0;2924;7;Furcht;0;0;0;0;1874,71613089251;0;2862,28571428571
77;1;ipanat4;8;ipanat4;8;4;0;1861;8;Bedauern;0;0;0;0;1771,38423979666;0;2737,125
77;1;ipanat4;8;ipanat4;9;3;0;2466;9;Begeisterung;0;0;0;0;1659,4410203439;0;2707
77;1;ipanat4;8;ipanat4;10;3;0;1016;10;Wut;0;0;0;0;1653,39680321721;0;2537,9
77;1;ipanat4;8;ipanat4;11;3;0;1822;11;Schrecken;0;0;0;0;1583,3322341304;0;2472,81818181818
77;1;ipanat4;8;ipanat4;12;3;0;1259;12;Schuldgefühl;0;0;0;0;1549,77959332248;0;2371,66666666667
77;1;ipanat5;9;ipanat5;1;2;0;5778;1;Freude;0;0;0;0;0;0;5778
77;1;ipanat5;9;ipanat5;2;4;0;1784;2;Ärger;0;0;0;0;2824,18448405907;0;3781
77;1;ipanat5;9;ipanat5;3;2;0;2528;3;Angst;0;0;0;0;2123,99278090424;0;3363,33333333333
77;1;ipanat5;9;ipanat5;4;2;0;3149;4;Scham;0;0;0;0;1737,54086282884;0;3309,75
77;1;ipanat5;9;ipanat5;5;2;0;984;5;Gute Laune;0;0;0;0;1829,23721807752;0;2844,6
77;1;ipanat5;9;ipanat5;6;5;0;2382;6;Gereiztheit;0;0;0;0;1646,98315109779;0;2767,5
77;1;ipanat5;9;ipanat5;7;2;0;1305;7;Furcht;0;0;0;0;1601,87992237692;0;2558,57142857143
77;1;ipanat5;9;ipanat5;8;2;0;990;8;Bedauern;0;0;0;0;1583,34997484989;0;2362,5
77;1;ipanat5;9;ipanat5;9;2;0;836;9;Begeisterung;0;0;0;0;1566,05678732002;0;2192,88888888889
77;1;ipanat5;9;ipanat5;10;5;0;1566;10;Wut;0;0;0;0;1489,74127507654;0;2130,2
77;1;ipanat5;9;ipanat5;11;4;0;2589;11;Schrecken;0;0;0;0;1420,04658054202;0;2171,90909090909
77;1;ipanat5;9;ipanat5;12;3;0;1963;12;Schuldgefühl;0;0;0;0;1355,30368955046;0;2154,5
77;1;ipanat6;10;ipanat6;1;2;0;1522;1;Freude;0;0;0;0;0;0;1522
77;1;ipanat6;10;ipanat6;2;4;0;4209;2;Ärger;0;0;0;0;1899,99592104825;0;2865,5
77;1;ipanat6;10;ipanat6;3;3;0;1295;3;Angst;0;0;0;0;1620,84823472156;0;2342
77;1;ipanat6;10;ipanat6;4;3;0;1400;4;Scham;0;0;0;0;1404,732596143;0;2106,5
77;1;ipanat6;10;ipanat6;5;2;0;1772;5;Gute Laune;0;0;0;0;1225,69706697862;0;2039,6
77;1;ipanat6;10;ipanat6;6;2;0;3411;6;Gereiztheit;0;0;0;0;1230,98455175793;0;2268,16666666667
77;1;ipanat6;10;ipanat6;7;4;0;1844;7;Furcht;0;0;0;0;1135,10863755308;0;2207,57142857143
77;1;ipanat6;10;ipanat6;8;3;0;1586;8;Bedauern;0;0;0;0;1073,63779972577;0;2129,875
77;1;ipanat6;10;ipanat6;9;2;0;2623;9;Begeisterung;0;0;0;0;1017,65907847373;0;2184,66666666667
77;1;ipanat6;10;ipanat6;10;4;0;3072;10;Wut;0;0;0;0;999,647960256232;0;2273,4
77;1;ipanat6;10;ipanat6;11;3;0;1457;11;Schrecken;0;0;0;0;979,774547350748;0;2199,18181818182
77;1;ipanat6;10;ipanat6;12;3;0;5399;12;Schuldgefühl;0;0;0;0;1313,7448786049;0;2465,83333333333
77;1;gefühlsfb;11;gefühlsfb;1;4;0;4055;1;...freudig;0;0;0;0;0;0;4055
77;1;gefühlsfb;11;gefühlsfb;2;1;0;4402;2;...verärgert;0;0;0;0;245,366053071732;0;4228,5
77;1;gefühlsfb;11;gefühlsfb;3;1;0;1288;3;...verängstigt;0;0;0;0;1706,54104355369;0;3248,33333333333
77;1;gefühlsfb;11;gefühlsfb;4;1;0;1094;4;...beschämt;0;0;0;0;1761,19549832872;0;2709,75
77;1;gefühlsfb;11;gefühlsfb;5;4;0;1523;5;...gut gelaunt;0;0;0;0;1614,9403394553;0;2472,4
77;1;gefühlsfb;11;gefühlsfb;6;1;0;1519;6;...gereizt;0;0;0;0;1495,96828174932;0;2313,5
77;1;gefühlsfb;11;gefühlsfb;7;1;0;1380;7;...furchtsam;0;0;0;0;1410,46912155394;0;2180,14285714286
77;1;gefühlsfb;11;gefühlsfb;8;1;0;1422;8;...voller Bedauern;0;0;0;0;1333,06691906831;0;2085,375
77;1;gefühlsfb;11;gefühlsfb;9;3;0;3101;9;...begeistert;0;0;0;0;1292,10852657369;0;2198,22222222222
77;1;gefühlsfb;11;gefühlsfb;10;1;0;1773;10;...wütend;0;0;0;0;1225,61041934213;0;2155,7
77;1;gefühlsfb;11;gefühlsfb;11;1;0;805;11;...erschreckt;0;0;0;0;1231,97503664201;0;2032,90909090909
77;1;gefühlsfb;11;gefühlsfb;12;1;0;1083;12;...schuldig;0;0;0;0;1206,22469827444;0;1953,75
77;1;frabo;12;frabo;1;6;0;7720;1;Das Verhältnis von Deutschen und Juden ist nach wie vor von der Vergangenheit geprägt.;0;0;0;0;0;0;7720
77;1;frabo;12;frabo;2;5;0;13657;2;Reparationsforderungen an Deutschland nützen oft gar nicht mehr den Opfern, sondern einer Holocaust-Industrie von findigen Anwälten.;0;0;0;0;4198,09295990453;0;10688,5
77;1;frabo;12;frabo;3;7;0;4507;3;Ich bedauere die Dinge, die die Deutschen den Juden in der Vergangenheit angetan haben.;0;0;0;0;4642,08713834628;0;8628
77;1;frabo;12;frabo;4;1;0;7040;4;Durch ihr Verhalten sind die Juden an ihren Verfolgungen mitschuldig.;0;0;0;0;3872,52088438526;0;8231
77;1;frabo;12;frabo;5;1;0;3625;5;Ich habe das Bedürfnis, mich persönlich - und wenn es auch nur im Kleinen ist - für eine Entschädigung der Juden einzusetzen.;0;0;0;0;3935,77955429417;0;7309,8
77;1;frabo;12;frabo;6;1;0;3945;6;Juden haben zu viel Kontrolle und Einfluss an der Wall Street.;0;0;0;0;3778,79192335328;0;6749
77;1;frabo;12;frabo;7;3;0;5718;7;Man kann für gewöhnlich am Aussehen erkennen, ob jemand Jude ist.;0;0;0;0;3471,48986816351;0;6601,71428571429
77;1;frabo;12;frabo;8;1;0;7076;8;So etwas wie Schuld für die Dinge, die Deutsche den Juden angetan haben, habe ich auch schon einmal empfunden.;0;0;0;0;3218,34651423899;0;6661
77;1;frabo;12;frabo;9;1;0;9732;9;Die Juden besitzen wieder zu viel Macht und Einfluss in der Welt.;0;0;0;0;3179,76861492223;0;7002,22222222222
77;1;frabo;12;frabo;10;5;0;4746;10;Heute sollte man nicht mehr soviel über den Holocaust reden, sondern einen Schlussstrich unter die Vergangenheit ziehen.;0;0;0;0;3081,64660891255;0;6776,6
77;1;frabo;12;frabo;11;4;0;3246;11;Es reizt mich nicht besonders, Juden einmal persönlich kennen zu lernen.;0;0;0;0;3111,28357025609;0;6455,63636363636
77;1;frabo;12;frabo;12;4;0;5544;12;Die Deutschen mussten während des 2. Weltkriegs auch mehr als genug leiden.;0;0;0;0;2978,14278103694;0;6379,66666666667
77;1;frabo;12;frabo;13;2;0;11670;13;Dass die Juden ebenso ein Volk von Tätern sind wie andere, halte ich für unbestreitbar.;0;0;0;0;3206,73004628447;0;6786,61538461538
77;1;frabo;12;frabo;14;1;0;4955;14;Sollte sich eine Möglichkeit ergeben, einmal in direkten Kontakt mit Vertretern des Judentums zu treten, werde ich sie wahrnehmen.;0;0;0;0;3119,57339732834;0;6655,78571428571
77;1;frabo;12;frabo;15;2;0;3848;15;Ich fühle mich schuldig für die negativen Dinge, die meine deutschen Vorfahren den Juden angetan haben.;0;0;0;0;3092,27932114808;0;6468,6
77;1;frabo;12;frabo;16;6;0;3943;16;Die deutschen Juden fühlen sich stärker mit Israel als mit Deutschland verbunden.;0;0;0;0;3053,42069380119;0;6310,75
77;1;frabo;12;frabo;17;2;0;7248;17;Bei der Politik, die Israel macht, kann ich gut verstehen, dass man etwas gegen Juden hat.;0;0;0;0;2965,18795530639;0;6365,88235294118
77;1;frabo;12;frabo;18;2;0;21041;18;Ich kann mich leicht schuldig fühlen für die negativen Folgen, die durch Deutsche veranlasst wurden.;0;0;0;0;4498,83722558985;0;7181,16666666667
77;1;frabo;12;frabo;19;5;0;3030;19;Ich kann es mir nicht gut vorstellen, jüdische Freunde zu haben.;0;0;0;0;4474,60331019698;0;6962,68421052632
77;1;frabo;12;frabo;20;6;0;10298;20;Ich ärgere mich darüber, dass den Deutschen auch heute noch die Verbrechen an Juden vorgehalten werden.;0;0;0;0;4418,65340853261;0;7129,45
77;1;frabo;12;frabo;21;6;0;3970;21;Wir sollten uns lieber gegenwärtigen Problemen widmen als Ereignissen, die mehr als 60 Jahre vergangen sind.;0;0;0;0;4361,60661912557;0;6979
77;1;frabo;12;frabo;22;4;0;4595;22;Die Juden sollten aufhören, sich ständig darüber zu beschweren, was ihnen in Nazi-Deutschland widerfahren ist.;0;0;0;0;4286,73126158976;0;6870,63636363636
77;1;frabo;12;frabo;23;7;0;4892;23;Ich bedauere die verletzenden Taten der Deutschen gegenüber den Juden.;0;0;0;0;4208,44468937841;0;6784,60869565217
77;1;frabo;12;frabo;24;4;0;3669;24;Juden haben viel zum deutschen kulturellen Leben beigetragen.;0;0;0;0;4164,78354757944;0;6654,79166666667
77;1;frabo;12;frabo;25;6;0;12449;25;Sollte die von mir präferierte Partei einen Kandidaten nominieren, der Jude ist, wäre ich damit einverstanden, dass ein Jude deutscher Kanzler wird.;0;0;0;0;4238,58585969424;0;6886,56
77;1;frabo;12;frabo;26;7;0;6519;26;Ich bedauere die Verbrechen am jüdischen Volk durch Deutsche zutiefst.;0;0;0;0;4153,57458749041;0;6872,42307692308
77;1;frabo;12;frabo;27;5;0;21657;27;Die Juden hierzulande interessieren sich mehr für deutsche als für israelische Angelegenheiten.;0;0;0;0;4968,33267187912;0;7420
77;1;frabo;12;frabo;28;5;0;6922;28;Es macht mich wütend, dass die Vertreibung der Deutschen und Bombardierung deutscher Städte immer als kleineres Verbrechen angesehen wird.;0;0;0;0;4876,36672091275;0;7402,21428571428
77;1;frabo;12;frabo;29;2;0;5880;29;Ich würde gerne meinen Teil dazu beitragen, die gesellschaftliche Isolierung von Juden zu durchbrechen.;0;0;0;0;4796,83284571744;0;7349,72413793103
77;1;frabo;12;frabo;30;4;0;2446;30;Juden sind warme und freundliche Menschen.;0;0;0;0;4797,67871265731;0;7186,26666666667
77;1;frabo;12;frabo;31;6;0;3899;31;Ich bin es leid, immer wieder von den deutschen Verbrechen an den Juden zu hören.;0;0;0;0;4753,84562720665;0;7080,22580645161
77;1;frabo;12;frabo;32;4;0;4848;32;Ich sehe keine Notwendigkeit, den Schaden auszugleichen, der dem jüdischen Volk zugefügt wurde.;0;0;0;0;4693,16100219674;0;7010,46875
77;1;frabo;12;frabo;33;6;0;3750;33;Bei der Auseinandersetzung mit der Verfolgung der Juden überkommt mich ein intensives Gefühl des Bedauerns.;0;0;0;0;4653,98713918149;0;6911,66666666667
77;1;frabo;12;frabo;34;4;0;5379;34;Was der Staat Israel heute mit den Palästinensern macht, ist im Prinzip auch nichts anderes als das, was die Nazis im Dritten Reich mit den Juden gemacht haben.;0;0;0;0;4590,46131647346;0;6866,58823529412
77;1;frabo;12;frabo;35;2;0;3466;35;Juden sorgen mit ihren Ideen immer für Unfrieden.;0;0;0;0;4558,8332439582;0;6769,42857142857
77;1;frabo;12;frabo;36;1;0;4881;36;Wenn ich an den Völkermord an den Juden denke, so überkommt mich keinerlei Gefühl von Schuld.;0;0;0;0;4504,2448581381;0;6716,97222222222
77;1;frabo;12;frabo;37;4;0;5842;37;Viele Juden versuchen, aus der Vergangenheit des Dritten Reiches heute ihren Vorteil zu ziehen.;0;0;0;0;4443,57415610236;0;6693,32432432432
